Row ID,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Country,City,State,Postal Code,Product ID,Product Name,Sales,Shipping Days,Order Year,Category_Furniture,Category_Office Supplies,Category_Technology,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,Sub-Category_Accessories,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables
4220,CA-2018-134565,2018-06-11,2018-06-13,TB-21400,Tom Boeckenhauer,United States,Seattle,Washington,98103.0,OFF-PA-10004243,Xerox 1939,-0.30772891005727293,-1.1209460682454717,2018,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4221,CA-2018-134565,2018-06-11,2018-06-13,TB-21400,Tom Boeckenhauer,United States,Seattle,Washington,98103.0,OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",-0.33909082489213527,-1.1209460682454717,2018,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4222,CA-2018-134565,2018-06-11,2018-06-13,TB-21400,Tom Boeckenhauer,United States,Seattle,Washington,98103.0,TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,0.24740826144970948,-1.1209460682454717,2018,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4223,CA-2018-134565,2018-06-11,2018-06-13,TB-21400,Tom Boeckenhauer,United States,Seattle,Washington,98103.0,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",-0.20396584764312933,-1.1209460682454717,2018,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4224,CA-2018-134565,2018-06-11,2018-06-13,TB-21400,Tom Boeckenhauer,United States,Seattle,Washington,98103.0,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,-0.089925422541396,-1.1209460682454717,2018,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4225,CA-2017-108644,2017-09-30,2017-10-03,SJ-20215,Sarah Jordon,United States,Quincy,Illinois,62301.0,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",-0.3651417050958954,-0.5493621425050261,2017,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4226,US-2015-102631,2015-12-13,2015-12-17,EB-13840,Ellis Ballard,United States,Chicago,Illinois,60623.0,FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,-0.21758175734041438,0.022221783235419408,2015,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4227,CA-2018-120327,2018-11-11,2018-11-16,WB-21850,William Brown,United States,Urbandale,Iowa,50322.0,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",-0.2949939171617813,0.5938057089758649,2018,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4228,CA-2016-154970,2016-01-05,2016-01-10,SR-20740,Steven Roelle,United States,Seattle,Washington,98103.0,FUR-CH-10003396,Global Deluxe Steno Chair,-0.269996307047122,0.5938057089758649,2016,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4229,CA-2017-113803,2017-03-24,2017-03-26,VG-21805,Vivek Grady,United States,Richmond,Indiana,47374.0,OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",-0.3324009639625738,-1.1209460682454717,2017,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4230,CA-2018-100223,2018-07-05,2018-07-10,LS-16945,Linda Southworth,United States,Dallas,Texas,75220.0,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",0.1615954747358779,0.5938057089758649,2018,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4231,CA-2018-100223,2018-07-05,2018-07-10,LS-16945,Linda Southworth,United States,Dallas,Texas,75220.0,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",-0.3500927097319247,0.5938057089758649,2018,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4232,CA-2018-100223,2018-07-05,2018-07-10,LS-16945,Linda Southworth,United States,Dallas,Texas,75220.0,OFF-PA-10000232,Xerox 1975,-0.3434571081705896,0.5938057089758649,2018,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4233,CA-2018-100223,2018-07-05,2018-07-10,LS-16945,Linda Southworth,United States,Dallas,Texas,75220.0,OFF-PA-10002195,Xerox 1966,-0.31863823479832315,0.5938057089758649,2018,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4234,CA-2018-100223,2018-07-05,2018-07-10,LS-16945,Linda Southworth,United States,Dallas,Texas,75220.0,OFF-BI-10004492,Tuf-Vin Binders,-0.35819650596291547,0.5938057089758649,2018,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4235,CA-2015-168823,2015-09-21,2015-09-24,MA-17560,Matt Abelman,United States,Philadelphia,Pennsylvania,19143.0,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",-0.350159736010322,-0.5493621425050261,2015,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4236,CA-2015-168823,2015-09-21,2015-09-24,MA-17560,Matt Abelman,United States,Philadelphia,Pennsylvania,19143.0,OFF-LA-10004425,Staple-on labels,-0.33506924818829587,-0.5493621425050261,2015,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4237,CA-2017-162404,2017-07-23,2017-07-27,NF-18475,Neil Französisch,United States,Rockford,Illinois,61107.0,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",-0.35005760072895464,0.022221783235419408,2017,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4238,CA-2018-104024,2018-08-29,2018-09-03,MD-17860,Michael Dominguez,United States,Philadelphia,Pennsylvania,19134.0,OFF-AR-10001972,Newell 323,-0.3532620951818553,0.5938057089758649,2018,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4239,CA-2018-147144,2018-03-26,2018-03-28,MZ-17335,Maria Zettner,United States,Seattle,Washington,98105.0,OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",-0.33663000295669065,-1.1209460682454717,2018,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240,CA-2018-158673,2018-12-29,2019-01-04,KB-16600,Ken Brennan,United States,Grand Rapids,Michigan,49505.0,OFF-PA-10000994,Xerox 1915,-0.03362334868764352,1.1653896347163104,2018,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4241,CA-2015-133704,2015-09-20,2015-09-26,MA-17995,Michelle Arnett,United States,Los Angeles,California,90004.0,OFF-AP-10001366,Staple holder,-0.2981856447045111,1.1653896347163104,2015,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4242,CA-2015-133704,2015-09-20,2015-09-26,MA-17995,Michelle Arnett,United States,Los Angeles,California,90004.0,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,-0.335988465720602,1.1653896347163104,2015,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4243,CA-2017-159142,2017-04-04,2017-04-05,ME-17320,Maria Etezadi,United States,Springfield,Virginia,22153.0,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,-0.12894429175126698,-1.6925299939859173,2017,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4244,CA-2017-159142,2017-04-04,2017-04-05,ME-17320,Maria Etezadi,United States,Springfield,Virginia,22153.0,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",-0.32389501006119903,-1.6925299939859173,2017,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4245,CA-2015-138436,2015-03-26,2015-03-30,JD-15895,Jonathan Doherty,United States,Los Angeles,California,90036.0,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,-0.26247021350136535,0.022221783235419408,2015,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4246,CA-2018-117702,2018-11-28,2018-12-04,LS-16975,Lindsay Shagiari,United States,Baltimore,Maryland,21215.0,OFF-AR-10004582,BIC Brite Liner Grip Highlighters,-0.36565876495781763,1.1653896347163104,2018,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4247,CA-2018-117702,2018-11-28,2018-12-04,LS-16975,Lindsay Shagiari,United States,Baltimore,Maryland,21215.0,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1.3061042873731619,1.1653896347163104,2018,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4248,CA-2018-117702,2018-11-28,2018-12-04,LS-16975,Lindsay Shagiari,United States,Baltimore,Maryland,21215.0,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",-0.33492242872133027,1.1653896347163104,2018,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4249,CA-2017-157336,2017-12-01,2017-12-05,SJ-20500,Shirley Jackson,United States,Fairfield,Connecticut,6824.0,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",-0.22771230056103853,0.022221783235419408,2017,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4250,CA-2017-157336,2017-12-01,2017-12-05,SJ-20500,Shirley Jackson,United States,Fairfield,Connecticut,6824.0,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,0.8316859054218142,0.022221783235419408,2017,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4251,CA-2015-168130,2015-09-19,2015-09-19,BS-11365,Bill Shonely,United States,New York City,New York,10011.0,FUR-CH-10000988,Hon Olson Stacker Stools,1.0474195576262308,-2.2641139197263627,2015,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4252,CA-2016-155068,2016-10-23,2016-10-23,RA-19285,Ralph Arnett,United States,Lakeland,Florida,33801.0,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,-0.2789969787176199,-2.2641139197263627,2016,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4253,CA-2016-155068,2016-10-23,2016-10-23,RA-19285,Ralph Arnett,United States,Lakeland,Florida,33801.0,OFF-AR-10002656,Sanford Liquid Accent Highlighters,-0.3512193895545083,-2.2641139197263627,2016,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4254,CA-2016-155068,2016-10-23,2016-10-23,RA-19285,Ralph Arnett,United States,Lakeland,Florida,33801.0,TEC-PH-10004924,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",-0.3494064883102378,-2.2641139197263627,2016,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4255,CA-2018-163160,2018-10-13,2018-10-16,TS-21610,Troy Staebel,United States,Freeport,Illinois,61032.0,OFF-PA-10003127,Easy-staple paper,-0.26723865445020356,-0.5493621425050261,2018,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4256,CA-2018-163160,2018-10-13,2018-10-16,TS-21610,Troy Staebel,United States,Freeport,Illinois,61032.0,OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,-0.21382190229507872,-0.5493621425050261,2018,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4257,CA-2018-163160,2018-10-13,2018-10-16,TS-21610,Troy Staebel,United States,Freeport,Illinois,61032.0,FUR-FU-10001424,Dax Clear Box Frame,-0.3515577126740376,-0.5493621425050261,2018,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4258,CA-2016-101924,2016-09-04,2016-09-09,KB-16585,Ken Black,United States,Medford,Oregon,97504.0,OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",-0.35269715940679214,0.5938057089758649,2016,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,CA-2017-124793,2017-03-14,2017-03-16,MM-18280,Muhammed MacIntyre,United States,Seattle,Washington,98103.0,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",-0.054235525158592125,-1.1209460682454717,2017,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4260,CA-2018-118367,2018-10-28,2018-11-02,LO-17170,Lori Olson,United States,New York City,New York,10035.0,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",-0.2917064377927697,0.5938057089758649,2018,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4261,CA-2018-164819,2018-10-15,2018-10-19,RS-19420,Ricardo Sperren,United States,Fairfield,Connecticut,6824.0,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,-0.34744995932654443,0.022221783235419408,2018,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4262,CA-2018-158344,2018-08-07,2018-08-11,CC-12475,Cindy Chapman,United States,Moorhead,Minnesota,56560.0,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,-0.26620453472635913,0.022221783235419408,2018,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,CA-2018-123351,2018-09-21,2018-09-25,KT-16480,Kean Thornton,United States,Columbus,Georgia,31907.0,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,-0.23984086522341155,0.022221783235419408,2018,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4264,CA-2018-110429,2018-11-03,2018-11-08,DM-13015,Darrin Martin,United States,Philadelphia,Pennsylvania,19143.0,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",-0.3496474637397139,0.5938057089758649,2018,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4265,US-2017-131611,2017-11-05,2017-11-09,EP-13915,Emily Phan,United States,Houston,Texas,77036.0,FUR-TA-10002774,Laminate Occasional Tables,1.0091587237077584,0.022221783235419408,2017,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4266,US-2017-131611,2017-11-05,2017-11-09,EP-13915,Emily Phan,United States,Houston,Texas,77036.0,OFF-BI-10004364,Storex Dura Pro Binders,-0.3625883230617116,0.022221783235419408,2017,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4267,US-2017-131611,2017-11-05,2017-11-09,EP-13915,Emily Phan,United States,Houston,Texas,77036.0,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,1.1584307141171595,0.022221783235419408,2017,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4268,US-2017-131611,2017-11-05,2017-11-09,EP-13915,Emily Phan,United States,Houston,Texas,77036.0,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,-0.34818724838891507,0.022221783235419408,2017,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4269,US-2017-131611,2017-11-05,2017-11-09,EP-13915,Emily Phan,United States,Houston,Texas,77036.0,TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,-0.09385124741895354,0.022221783235419408,2017,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,US-2018-124821,2018-06-25,2018-06-29,AM-10705,Anne McFarland,United States,Seattle,Washington,98115.0,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",1.0223597088244885,0.022221783235419408,2018,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4271,CA-2016-166975,2016-11-26,2016-11-30,SH-20635,Stefanie Holloman,United States,Jackson,Tennessee,38301.0,FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,0.7368149959417156,0.022221783235419408,2016,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4272,CA-2017-123806,2017-11-24,2017-11-27,LA-16780,Laura Armstrong,United States,Baltimore,Maryland,21215.0,FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",-0.036719324404091355,-0.5493621425050261,2017,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4273,US-2018-158505,2018-07-21,2018-07-21,SF-20200,Sarah Foster,United States,Murray,Utah,84107.0,TEC-PH-10004071,PayAnywhere Card Reader,-0.25348869219612385,-2.2641139197263627,2018,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4274,US-2018-158505,2018-07-21,2018-07-21,SF-20200,Sarah Foster,United States,Murray,Utah,84107.0,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",-0.3267994821250831,-2.2641139197263627,2018,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,CA-2016-142692,2016-10-23,2016-10-28,AG-10495,Andrew Gjertsen,United States,Seattle,Washington,98105.0,OFF-BI-10004140,Avery Non-Stick Binders,-0.36254363887611335,0.5938057089758649,2016,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4276,CA-2016-123456,2016-07-09,2016-07-13,KN-16450,Kean Nguyen,United States,Dallas,Texas,75220.0,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",-0.29066593461383977,0.022221783235419408,2016,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,CA-2018-151358,2018-08-18,2018-08-22,NF-18595,Nicole Fjeld,United States,Seattle,Washington,98105.0,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,0.1473476029851324,0.022221783235419408,2018,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4278,US-2017-107440,2017-04-16,2017-04-20,BS-11365,Bill Shonely,United States,Lakewood,New Jersey,8701.0,TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",14.153972627413433,0.022221783235419408,2017,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4279,US-2017-107440,2017-04-16,2017-04-20,BS-11365,Bill Shonely,United States,Lakewood,New Jersey,8701.0,FUR-FU-10000550,Stacking Trays by OIC,-0.3523811783800619,0.022221783235419408,2017,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4280,US-2017-107440,2017-04-16,2017-04-20,BS-11365,Bill Shonely,United States,Lakewood,New Jersey,8701.0,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,-0.32790062812732484,0.022221783235419408,2017,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,CA-2015-166989,2015-11-14,2015-11-18,RM-19675,Robert Marley,United States,New York City,New York,10011.0,OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",-0.35014696910015114,0.022221783235419408,2015,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4282,CA-2015-166989,2015-11-14,2015-11-18,RM-19675,Robert Marley,United States,New York City,New York,10011.0,FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",-0.2577400732830399,0.022221783235419408,2015,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4283,CA-2015-103100,2015-12-20,2015-12-23,AB-10105,Adrian Barton,United States,Indianapolis,Indiana,46203.0,OFF-LA-10003720,Avery 487,-0.36238724422651963,-0.5493621425050261,2015,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4284,CA-2015-103100,2015-12-20,2015-12-23,AB-10105,Adrian Barton,United States,Indianapolis,Indiana,46203.0,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,1.3935097461308155,-0.5493621425050261,2015,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4285,CA-2016-105690,2016-11-21,2016-11-26,CA-11965,Carol Adams,United States,Port Arthur,Texas,77642.0,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,0.024518436921738405,0.5938057089758649,2016,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4286,CA-2016-105690,2016-11-21,2016-11-26,CA-11965,Carol Adams,United States,Port Arthur,Texas,77642.0,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,-0.3496107588729725,0.5938057089758649,2016,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4287,CA-2016-105690,2016-11-21,2016-11-26,CA-11965,Carol Adams,United States,Port Arthur,Texas,77642.0,TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,0.33389131094751434,0.5938057089758649,2016,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4288,CA-2018-127516,2018-12-28,2019-01-03,EH-14005,Erica Hernandez,United States,Nashville,Tennessee,37211.0,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,-0.26488954297875444,1.1653896347163104,2018,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4289,US-2016-117184,2016-05-17,2016-05-21,ON-18715,Odella Nelson,United States,Houston,Texas,77095.0,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,-0.3151656352318332,0.022221783235419408,2016,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,US-2016-117184,2016-05-17,2016-05-21,ON-18715,Odella Nelson,United States,Houston,Texas,77095.0,OFF-PA-10002250,Things To Do Today Pad,-0.34579345273186773,0.022221783235419408,2016,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4291,CA-2018-102407,2018-12-09,2018-12-13,AT-10435,Alyssa Tate,United States,Los Angeles,California,90004.0,OFF-AR-10000122,Newell 314,-0.3504661418544241,0.022221783235419408,2018,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,CA-2018-102407,2018-12-09,2018-12-13,AT-10435,Alyssa Tate,United States,Los Angeles,California,90004.0,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,1.0621414009170718,0.022221783235419408,2018,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4293,CA-2018-102407,2018-12-09,2018-12-13,AT-10435,Alyssa Tate,United States,Los Angeles,California,90004.0,OFF-AP-10001394,Harmony Air Purifier,-0.06665772875489623,0.022221783235419408,2018,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4294,CA-2018-130967,2018-03-10,2018-03-16,EB-13870,Emily Burns,United States,Philadelphia,Pennsylvania,19140.0,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),-0.2821280634370378,1.1653896347163104,2018,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4295,CA-2018-101581,2018-10-22,2018-10-27,DW-13195,David Wiener,United States,Redmond,Oregon,97756.0,FUR-TA-10002607,KI Conference Tables,-0.08544902466271755,0.5938057089758649,2018,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4296,CA-2018-169124,2018-07-03,2018-07-10,MB-17305,Maria Bertelson,United States,Citrus Heights,California,95610.0,FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",-0.16178716816595592,1.736973560456756,2018,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
